BET-BK
12/8/2023
Periodical adjustment
LION|LION CAPITAL S.A.|507510056|2.5200|1.00|1.000000|1.000000|0.25|2.02
WINE|PURCARI WINERIES PUBLIC COMPANY LIMITED|40117500|12.5800|0.80|1.000000|1.000000|0.75|1.91
BVB|BURSA DE VALORI BUCURESTI SA|8049246|61.8000|1.00|1.000000|1.000000|0.50|1.57
AQ|AQUILA PART PROD COM|1200002400|0.8900|0.40|1.000000|1.000000|0.50|1.35
SFG|Sphera Franchise Group|38799340|20.4000|0.40|1.000000|1.000000|0.50|1.00
TRANSI|TRANSILVANIA INVESTMENTS ALLIANCE S.A.|2162443797|0.2800|1.00|1.000000|1.000000|0.25|0.96
COTE|CONPET SA|8657528|74.8000|0.40|1.000000|1.000000|0.50|0.82
ATB|ANTIBIOTICE S.A.|671338040|1.0500|0.50|1.000000|1.000000|0.25|0.56
ALR|ALRO S.A.|713779135|1.5250|0.30|1.000000|1.000000|0.25|0.52
BNET|BITTNET SYSTEMS SA BUCURESTI|634176714|0.2500|0.50|1.000000|1.000000|0.50|0.25
ROCE|ROMCARBON SA|264122096|0.2070|0.40|1.000000|2.000000|0.50|0.14
BRK|SSIF BRK FINANCIAL GROUP SA|337429952|0.1585|1.00|1.000000|1.000000|0.25|0.08

BET-BK
9/8/2023
Periodical adjustment
TLV|BANCA TRANSILVANIA S.A.|798658233|21.9000|1.00|0.063303|1.000000|1.00|7.25
SNP|OMV PETROM S.A.|62311667058|0.5640|0.30|0.105017|1.000000|1.00|7.25
H2O|S.P.E.E.H. HIDROELECTRICA S.A.|449802567|113.8000|0.20|0.108152|1.000000|1.00|7.25
EBS|Erste Group Bank AG|429800000|159.1000|0.80|0.026986|1.000000|0.75|7.25
ONE|ONE UNITED PROPERTIES|3797654315|0.9180|0.40|0.686294|1.000000|0.75|4.70
DIGI|Digi Communications N.V.|100000000|35.9000|0.40|0.666459|1.000000|0.75|4.70
SNN|S.N. NUCLEARELECTRICA S.A.|301643894|46.9500|0.20|0.253413|1.000000|1.00|4.70
EL|SOCIETATEA ENERGETICA ELECTRICA S.A.|346443597|9.5100|0.40|0.544648|1.000000|1.00|4.70
M|MedLife S.A.|531481968|4.5450|0.70|0.565988|1.000000|0.75|4.70
BRD|BRD - GROUPE SOCIETE GENERALE S.A.|696901518|14.6600|0.40|0.175640|1.000000|1.00|4.70
FP|FONDUL PROPRIETATEA|6217825213|0.3860|0.80|0.373829|1.000000|1.00|4.70
TGN|S.N.T.G.N. TRANSGAZ S.A.|188381504|17.7400|0.50|0.429563|1.000000|1.00|4.70
SNG|S.N.G.N. ROMGAZ S.A.|385422400|42.1000|0.30|0.147451|1.000000|1.00|4.70
TTS|TTS (TRANSPORT TRADE SERVICES)|60000000|20.2000|0.70|1.000000|1.000000|0.75|4.17
TEL|C.N.T.E.E. TRANSELECTRICA|73303142|27.0000|0.40|1.000000|1.000000|0.75|3.89
EVER|EVERGENT INVESTMENTS S.A.|961753592|1.1800|1.00|1.000000|1.000000|0.50|3.72
