BETPlus
6/7/2024
Periodical adjustment
EL|SOCIETATEA ENERGETICA ELECTRICA S.A.|346443597|13.8200|0.50|1.000000|1.000000|1.00|3.07
TGN|S.N.T.G.N. TRANSGAZ S.A.|188381504|22.0500|0.50|1.000000|1.000000|1.00|2.67
M|MedLife S.A.|531481968|4.7000|0.70|1.000000|1.000000|1.00|2.24
FP|FONDUL PROPRIETATEA|5668806128|0.4650|0.60|1.000000|1.000000|1.00|2.03
ONE|ONE UNITED PROPERTIES|3797654315|0.8570|0.40|1.000000|1.000000|1.00|1.67
TTS|TTS (TRANSPORT TRADE SERVICES)|60000000|22.8000|0.70|1.000000|1.000000|1.00|1.23
TEL|C.N.T.E.E. TRANSELECTRICA|73303142|32.5000|0.40|1.000000|1.000000|1.00|1.22
ATB|ANTIBIOTICE S.A.|671338040|2.1800|0.50|1.000000|1.000000|1.00|0.94
TRP|TERAPLAST SA|2179000358|0.5370|0.60|1.000000|1.000000|1.00|0.90
AQ|AQUILA PART PROD COM|1200002400|1.1500|0.50|1.000000|1.000000|1.00|0.89
SFG|Sphera Franchise Group|38799340|35.2000|0.40|1.000000|1.000000|1.00|0.70
BVB|BURSA DE VALORI BUCURESTI SA|8049246|64.3000|1.00|1.000000|1.000000|1.00|0.66
WINE|PURCARI WINERIES PUBLIC COMPANY LIMITED|40117500|15.1800|0.80|1.000000|1.000000|1.00|0.63
CRC|CHIMCOMPLEX S.A. BORZESTI|304907851|15.5500|0.10|1.000000|1.000000|1.00|0.61
ARS|AEROSTAR S.A.|152277450|9.7600|0.30|1.000000|1.000000|1.00|0.57
ALR|ALRO S.A.|713779135|1.5350|0.30|1.000000|1.000000|1.00|0.42
SOCP|SOCEP S.A.|639727504|1.6750|0.30|1.000000|1.000000|1.00|0.41
COTE|CONPET SA|8657528|91.8000|0.40|1.000000|1.000000|1.00|0.41
AROBS|AROBS TRANSILVANIA SOFTWARE|871293609|0.9160|0.30|1.000000|1.000000|1.00|0.31
IMP|IMPACT DEVELOPER & CONTRACTOR S.A.|2365679951|0.2330|0.30|1.000000|1.000000|1.00|0.21
BIO|BIOFARM S.A.|985375350|0.7660|0.20|1.000000|1.000000|1.00|0.19
CMP|COMPA S. A.|218821038|0.6500|0.70|1.000000|1.000000|1.00|0.13
BNET|BITTNET SYSTEMS SA BUCURESTI|634176714|0.2190|0.60|1.000000|1.000000|1.00|0.11
IARV|IAR SA Brasov|18878853|14.0000|0.30|1.000000|1.000000|1.00|0.10
OIL|OIL TERMINAL S.A.|2997177132|0.1230|0.20|1.000000|1.000000|1.00|0.09
SAFE|SAFETECH INNOVATIONS|66500000|2.5500|0.40|1.000000|1.023800|1.00|0.09
ELMA|ELECTROMAGNETICA SA|676038704|0.2250|0.40|1.000000|1.000000|1.00|0.08
TBM|TURBOMECANICA S.A.|369442475|0.3230|0.50|1.000000|1.000000|1.00|0.08
PTR|ROMPETROL WELL SERVICES S.A.|278190900|0.6680|0.30|1.000000|1.000000|1.00|0.07
BRK|SSIF BRK FINANCIAL GROUP SA|337429952|0.1320|1.00|1.000000|1.000000|1.00|0.06
RPH|ROPHARMA SA|511267413|0.1900|0.40|1.000000|1.000000|1.00|0.05
TBK|TRANSILVANIA BROKER DE ASIGURARE|5000000|18.8000|0.40|1.000000|1.000000|1.00|0.05
PREB|PREBET SA AIUD|45553043|4.1200|0.20|1.000000|1.000000|1.00|0.05
ROCE|ROMCARBON SA|528244192|0.1660|0.40|1.000000|1.000000|1.00|0.05
ALU|ALUMIL ROM INDUSTRY S.A.|31250000|2.8800|0.30|1.000000|1.000000|1.00|0.03
VNC|VRANCART SA|1691216653|0.1515|0.10|1.000000|1.000000|1.00|0.03
RMAH|FARMACEUTICA REMEDIA SA|95480820|0.7080|0.20|1.000000|1.000000|1.00|0.02
SNO|SANTIERUL NAVAL ORSOVA S.A.|11422919|6.2500|0.10|1.000000|1.000000|1.00|0.01

BETPlus
5/15/2024
Operational adjustment SAFE
TLV|BANCA TRANSILVANIA S.A.|798658233|30.0500|1.00|0.664000|1.000000|1.00|21.05
SNP|OMV PETROM S.A.|62311667058|0.6790|0.30|1.000000|1.000000|1.00|16.77
H2O|S.P.E.E.H. HIDROELECTRICA S.A.|449802567|134.9000|0.20|1.000000|1.000000|1.00|16.03
SNG|S.N.G.N. ROMGAZ S.A.|385422400|53.9000|0.30|1.000000|1.000000|1.00|8.23
BRD|BRD - GROUPE SOCIETE GENERALE S.A.|696901518|20.9000|0.40|1.000000|1.000000|1.00|7.70
SNN|S.N. NUCLEARELECTRICA S.A.|301643894|48.0000|0.20|1.000000|1.000000|1.00|3.83
EL|SOCIETATEA ENERGETICA ELECTRICA S.A.|346443597|13.7000|0.50|1.000000|1.000000|1.00|3.14
DIGI|Digi Communications N.V.|100000000|59.0000|0.40|1.000000|1.000000|1.00|3.12
TGN|S.N.T.G.N. TRANSGAZ S.A.|188381504|19.6400|0.50|1.000000|1.000000|1.00|2.44
FP|FONDUL PROPRIETATEA|5668806128|0.5170|0.60|1.000000|1.000000|1.00|2.32
M|MedLife S.A.|531481968|4.1950|0.70|1.000000|1.000000|1.00|2.06
ONE|ONE UNITED PROPERTIES|3797654315|0.8700|0.40|1.000000|1.000000|1.00|1.75
TTS|TTS (TRANSPORT TRADE SERVICES)|60000000|25.6000|0.70|1.000000|1.000000|1.00|1.42
TEL|C.N.T.E.E. TRANSELECTRICA|73303142|29.6500|0.40|1.000000|1.000000|1.00|1.15
AQ|AQUILA PART PROD COM|1200002400|1.2100|0.50|1.000000|1.000000|1.00|0.96
TRP|TERAPLAST SA|2179000358|0.5510|0.60|1.000000|1.000000|1.00|0.95
ATB|ANTIBIOTICE S.A.|671338040|1.9200|0.50|1.000000|1.000000|1.00|0.85
SFG|Sphera Franchise Group|38799340|34.0000|0.40|1.000000|1.000000|1.00|0.70
BVB|BURSA DE VALORI BUCURESTI SA|8049246|64.1000|1.00|1.000000|1.000000|1.00|0.68
WINE|PURCARI WINERIES PUBLIC COMPANY LIMITED|40117500|14.5000|0.80|1.000000|1.000000|1.00|0.61
CRC|CHIMCOMPLEX S.A. BORZESTI|304907851|14.0000|0.10|1.000000|1.000000|1.00|0.56
ARS|AEROSTAR S.A.|152277450|9.2200|0.30|1.000000|1.000000|1.00|0.56
SOCP|SOCEP S.A.|639727504|1.7300|0.30|1.000000|1.000000|1.00|0.44
ALR|ALRO S.A.|713779135|1.5200|0.30|1.000000|1.000000|1.00|0.43
COTE|CONPET SA|8657528|90.0000|0.40|1.000000|1.000000|1.00|0.41
AROBS|AROBS TRANSILVANIA SOFTWARE|871293609|0.8480|0.30|1.000000|1.000000|1.00|0.29
IMP|IMPACT DEVELOPER & CONTRACTOR S.A.|2365679951|0.2360|0.30|1.000000|1.000000|1.00|0.22
BIO|BIOFARM S.A.|985375350|0.7700|0.20|1.000000|1.000000|1.00|0.20
CMP|COMPA S. A.|218821038|0.6580|0.70|1.000000|1.000000|1.00|0.13
BNET|BITTNET SYSTEMS SA BUCURESTI|634176714|0.2180|0.60|1.000000|1.000000|1.00|0.11
IARV|IAR SA Brasov|18878853|14.0000|0.30|1.000000|1.000000|1.00|0.10
OIL|OIL TERMINAL S.A.|2997177132|0.1235|0.20|1.000000|1.000000|1.00|0.10
SAFE|SAFETECH INNOVATIONS|66500000|2.4400|0.40|1.000000|1.023800|1.00|0.09
ELMA|ELECTROMAGNETICA SA|676038704|0.2350|0.40|1.000000|1.000000|1.00|0.08
TBM|TURBOMECANICA S.A.|369442475|0.3200|0.50|1.000000|1.000000|1.00|0.08
PTR|ROMPETROL WELL SERVICES S.A.|278190900|0.6580|0.30|1.000000|1.000000|1.00|0.07
BRK|SSIF BRK FINANCIAL GROUP SA|337429952|0.1245|1.00|1.000000|1.000000|1.00|0.06
PREB|PREBET SA AIUD|45553043|4.4400|0.20|1.000000|1.000000|1.00|0.05
RPH|ROPHARMA SA|511267413|0.1870|0.40|1.000000|1.000000|1.00|0.05
ROCE|ROMCARBON SA|528244192|0.1740|0.40|1.000000|1.000000|1.00|0.05
TBK|TRANSILVANIA BROKER DE ASIGURARE|5000000|18.1500|0.40|1.000000|1.000000|1.00|0.05
ALU|ALUMIL ROM INDUSTRY S.A.|31250000|2.8400|0.30|1.000000|1.000000|1.00|0.04
VNC|VRANCART SA|1691216653|0.1550|0.10|1.000000|1.000000|1.00|0.03
RMAH|FARMACEUTICA REMEDIA SA|95480820|0.6980|0.20|1.000000|1.000000|1.00|0.02
SNO|SANTIERUL NAVAL ORSOVA S.A.|11422919|6.2500|0.10|1.000000|1.000000|1.00|0.01

BETPlus
3/8/2024
Periodical adjustment
TLV|BANCA TRANSILVANIA S.A.|798658233|26.9600|1.00|0.664000|1.000000|1.00|19.98
SNP|OMV PETROM S.A.|62311667058|0.6420|0.30|1.000000|1.000000|1.00|16.77
H2O|S.P.E.E.H. HIDROELECTRICA S.A.|449802567|128.0000|0.20|1.000000|1.000000|1.00|16.09
SNG|S.N.G.N. ROMGAZ S.A.|385422400|51.2000|0.30|1.000000|1.000000|1.00|8.27
BRD|BRD - GROUPE SOCIETE GENERALE S.A.|696901518|19.9000|0.40|1.000000|1.000000|1.00|7.75
SNN|S.N. NUCLEARELECTRICA S.A.|301643894|48.8000|0.20|1.000000|1.000000|1.00|4.11
EL|SOCIETATEA ENERGETICA ELECTRICA S.A.|346443597|12.0200|0.50|1.000000|1.000000|1.00|2.91
DIGI|Digi Communications N.V.|100000000|50.0000|0.40|1.000000|1.000000|1.00|2.79
TGN|S.N.T.G.N. TRANSGAZ S.A.|188381504|19.0000|0.50|1.000000|1.000000|1.00|2.50
FP|FONDUL PROPRIETATEA|5668806128|0.4965|0.60|1.000000|1.000000|1.00|2.36
ONE|ONE UNITED PROPERTIES|3797654315|0.9950|0.40|1.000000|1.000000|1.00|2.11
M|MedLife S.A.|531481968|3.8900|0.70|1.000000|1.000000|1.00|2.02
TTS|TTS (TRANSPORT TRADE SERVICES)|60000000|27.0000|0.70|1.000000|1.000000|1.00|1.58
TEL|C.N.T.E.E. TRANSELECTRICA|73303142|29.4000|0.40|1.000000|1.000000|1.00|1.20
TRP|TERAPLAST SA|2179000358|0.5810|0.60|1.000000|1.000000|1.00|1.06
